ticket,symbol,type,volume,open_price,close_price,open_time,close_time,pnl,sl,tp,partial
1000005_partial_1420173900,AUD_USD,sell,0.02,0.8171121476477223,0.8129201006720792,2015-01-02 00:30:00+00:00,2015-01-02 04:45:00+00:00,8.384093951286253,0.8254962415990086,0,True
1000001_partial_1420196400,GBP_USD,sell,0.01,1.5541780242621683,1.5443862787822378,2015-01-02 05:00:00+00:00,2015-01-02 11:00:00+00:00,9.791745479930558,1.5737615152220295,0,True
1000006_partial_1420198200,NZD_USD,sell,0.02,0.7783436580546967,0.773459404146764,2015-01-02 01:00:00+00:00,2015-01-02 11:30:00+00:00,9.768507815865577,0.7881121658705623,0,True
1000004_partial_1420211700,USD_CAD,buy,0.02,1.1649794098206594,1.1712801686226688,2015-01-02 04:30:00+00:00,2015-01-02 15:15:00+00:00,12.601517604018841,1.1523778922166406,0,True
1000019_partial_1420211700,NZD_CAD,buy,0.02,0.9003164439382365,0.9048181588747897,2015-01-02 12:15:00+00:00,2015-01-02 15:15:00+00:00,9.003429873106315,0.8913130140651302,0,True
1000012,GBP_JPY,buy,0.08,186.739,184.592,2015-01-02 00:00:00+00:00,2015-01-02 16:00:00+00:00,-171.7599999999993,184.2558592092439,0,
1000005,AUD_USD,sell,0.19,0.8171121476477223,0.8125,2015-01-02 00:30:00+00:00,2015-01-02 16:00:00+00:00,87.6308053067243,0.816692942950158,0,
1000006,NZD_USD,sell,0.16,0.7783436580546967,0.77214,2015-01-02 01:00:00+00:00,2015-01-02 16:00:00+00:00,99.25852887514708,0.7778552326639034,0,
1000004,USD_CAD,buy,0.15000000000000002,1.1649794098206594,1.17256,2015-01-02 04:30:00+00:00,2015-01-02 16:00:00+00:00,113.70885269010978,1.1656094857008603,0,
1000001,GBP_USD,sell,0.08,1.5541780242621683,1.53772,2015-01-02 05:00:00+00:00,2015-01-02 16:00:00+00:00,131.66419409734684,1.5531988497141753,0,
1000015,AUD_CHF,sell,0.12,0.81026,0.81207,2015-01-02 11:00:00+00:00,2015-01-02 16:00:00+00:00,-21.719999999999736,0.8252960627721215,0,
1000019,NZD_CAD,buy,0.21000000000000002,0.9003164439382365,0.90538,2015-01-02 12:15:00+00:00,2015-01-02 16:00:00+00:00,106.3346772970325,0.9007666154318918,0,
1000009_partial_1420214400,EUR_CHF,sell,0.51,1.2027777215865316,1.20196,2015-01-02 02:00:00+00:00,2015-01-02 16:00:00+00:00,41.70380091311698,1.2045375770947562,0,True
1000009_partial_1420415100,EUR_CHF,sell,0.1,1.2027777215865316,1.2018977938324193,2015-01-02 02:00:00+00:00,2015-01-04 23:45:00+00:00,8.799277541122752,1.2045375770947562,0,True
1000042_partial_1420457400,NZD_CAD,buy,0.02,0.9003015836569339,0.9048224046694475,2015-01-05 03:30:00+00:00,2015-01-05 11:30:00+00:00,9.041642025027217,0.8912599416319067,0,True
1000042_partial_1420528500,NZD_CAD,buy,0.15,0.9003015836569339,0.9102473898844639,2015-01-05 03:30:00+00:00,2015-01-06 07:15:00+00:00,149.1870934129491,0.9007536657581853,0,True
1000040_partial_1420551900,AUD_NZD,sell,0.02,1.05398,1.0490621996553666,2015-01-05 00:00:00+00:00,2015-01-06 13:45:00+00:00,9.835600689266586,1.0638156006892663,0,True
1000063_partial_1420552800,AUD_USD,sell,0.03,0.8152550569003321,0.8118006980284765,2015-01-06 06:30:00+00:00,2015-01-06 14:00:00+00:00,10.363076615566568,0.8221637746440431,0,True
